Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Right_Row ID,Right_Order Date,Right_Ship Date,Right_Ship Mode,Right_Customer ID,Right_Customer Name,Right_Segment,Right_Country,Right_City,Right_State2,Right_Postal Code,Right_Region,Right_Product ID,Right_Category,Right_Sub-Category,Right_Product Name,Right_Sales,Right_Quantity,Right_Discount,Right_Profit,State
9913,CA-2016-132388,2016-10-10 00:00:00,2016-10-12 00:00:00,First Class,KN-16390,Katherine Nockton,Corporate,United States,Santa Barbara,93101,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",362.136,3,0.2,-54.3204,9913,2016-10-10 00:00:00,2016-10-12 00:00:00,First Class,KN-16390,Katherine Nockton,Corporate,United States,Santa Barbara,California,93101,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",362.136,3,0.2,-54.3204,CA
9914,CA-2016-132388,2016-10-10 00:00:00,2016-10-12 00:00:00,First Class,KN-16390,Katherine Nockton,Corporate,United States,Santa Barbara,93101,West,OFF-LA-10000414,Office Supplies,Labels,Avery 503,31.05,3,0,14.904,9913,2016-10-10 00:00:00,2016-10-12 00:00:00,First Class,KN-16390,Katherine Nockton,Corporate,United States,Santa Barbara,California,93101,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",362.136,3,0.2,-54.3204,CA
9913,CA-2016-132388,2016-10-10 00:00:00,2016-10-12 00:00:00,First Class,KN-16390,Katherine Nockton,Corporate,United States,Santa Barbara,93101,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",362.136,3,0.2,-54.3204,9914,2016-10-10 00:00:00,2016-10-12 00:00:00,First Class,KN-16390,Katherine Nockton,Corporate,United States,Santa Barbara,California,93101,West,OFF-LA-10000414,Office Supplies,Labels,Avery 503,31.05,3,0,14.904,CA
9914,CA-2016-132388,2016-10-10 00:00:00,2016-10-12 00:00:00,First Class,KN-16390,Katherine Nockton,Corporate,United States,Santa Barbara,93101,West,OFF-LA-10000414,Office Supplies,Labels,Avery 503,31.05,3,0,14.904,9914,2016-10-10 00:00:00,2016-10-12 00:00:00,First Class,KN-16390,Katherine Nockton,Corporate,United States,Santa Barbara,California,93101,West,OFF-LA-10000414,Office Supplies,Labels,Avery 503,31.05,3,0,14.904,CA
3868,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,9,0,63.7776,3868,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,9,0,63.7776,CA
3869,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,1,0.2,27.0882,3868,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,9,0,63.7776,CA
3870,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972,3868,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,9,0,63.7776,CA
3871,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,5.6644,3868,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,9,0,63.7776,CA
3872,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,4,0,5.664,3868,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,9,0,63.7776,CA
3873,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,3,0.2,42.1176,3868,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,9,0,63.7776,CA
3868,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,9,0,63.7776,3869,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,1,0.2,27.0882,CA
3869,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,1,0.2,27.0882,3869,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,1,0.2,27.0882,CA
3870,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972,3869,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,1,0.2,27.0882,CA
3871,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,5.6644,3869,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,1,0.2,27.0882,CA
3872,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,4,0,5.664,3869,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,1,0.2,27.0882,CA
3873,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,3,0.2,42.1176,3869,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,1,0.2,27.0882,CA
3868,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,9,0,63.7776,3870,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972,CA
3869,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,1,0.2,27.0882,3870,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972,CA
3870,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972,3870,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972,CA
3871,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,5.6644,3870,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972,CA
3872,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,4,0,5.664,3870,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972,CA
3873,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,3,0.2,42.1176,3870,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972,CA
3868,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,9,0,63.7776,3871,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,5.6644,CA
3869,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,1,0.2,27.0882,3871,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,5.6644,CA
3870,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972,3871,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,5.6644,CA
3871,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,5.6644,3871,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,5.6644,CA
3872,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,4,0,5.664,3871,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,5.6644,CA
3873,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,3,0.2,42.1176,3871,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,5.6644,CA
3868,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,9,0,63.7776,3872,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,4,0,5.664,CA
3869,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,1,0.2,27.0882,3872,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,4,0,5.664,CA
3870,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972,3872,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,4,0,5.664,CA
3871,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,5.6644,3872,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,4,0,5.664,CA
3872,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,4,0,5.664,3872,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,4,0,5.664,CA
3873,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,3,0.2,42.1176,3872,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,4,0,5.664,CA
3868,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,9,0,63.7776,3873,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,3,0.2,42.1176,CA
3869,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,1,0.2,27.0882,3873,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,3,0.2,42.1176,CA
3870,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972,3873,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,3,0.2,42.1176,CA
3871,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,5.6644,3873,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,3,0.2,42.1176,CA
3872,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,4,0,5.664,3873,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,3,0.2,42.1176,CA
3873,CA-2016-132486,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,92105,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,3,0.2,42.1176,3873,2016-10-23 00:00:00,2016-10-27 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,3,0.2,42.1176,CA
6169,CA-2016-132815,2016-09-19 00:00:00,2016-09-22 00:00:00,Second Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,90008,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,22.96,2,0,11.2504,6169,2016-09-19 00:00:00,2016-09-22 00:00:00,Second Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90008,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,22.96,2,0,11.2504,CA
581,CA-2016-132906,2016-09-10 00:00:00,2016-09-14 00:00:00,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,90004,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,4,0,1.5456,581,2016-09-10 00:00:00,2016-09-14 00:00:00,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90004,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,4,0,1.5456,CA
1016,CA-2016-133025,2016-09-17 00:00:00,2016-09-19 00:00:00,Second Class,MO-17800,"Meg O'Connel",Home Office,United States,Los Angeles,90036,West,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,32.4,5,0,15.552,1016,2016-09-17 00:00:00,2016-09-19 00:00:00,Second Class,MO-17800,"Meg O'Connel",Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,32.4,5,0,15.552,CA
